"CommentID","AuthorChannelID","AuthorDisplayName","Comment","PublishedAt"
"Ugw6fr-UVvz2imGOECZ4AaABAg","UChgpoM7-NdjmyjMp8Est3_A","Hiba_123","Hey I would like to thanks you for all the effort you put on those workouts for us !✨ this is amazing and it has help a lot of us 😊 I would like to know if u can do a workout video on how to lose hips fat. Thank u if u read this comment. 😊",2020-05-11 07:25:07
"UgxXSDx3BimhXmNC3mt4AaABAg","UC0NBnoPzQzs5r-VZ4WiwobQ","Elementalstar 10","I feel like many people already know this but I’m just going to say it anyway. 
Before you scroll past, whether you’re working out to get stronger, to loose weight or just because you’re bored, please remember that you should only be working out for yourself. Don’t work out to meet someone else’s standards or to impress someone etc, you should only be working out for yourself and yourself only. 
The only person who needs to approve of your body is you, not your friends, not your family, not your classmates/colleges and not your partner etc. only you. 
So keep that in mind, keep exercising and stay healthy!",2020-05-11 07:13:34
"UgwuiGc8tYSw_8sbvyN4AaABAg","UCXonjI4ROwzBVJbkI65rsFw","Meaghan Ferner","What do you eat before and after on work out day and I am a Special Olympic athlete I want to work out but i dont have that motivation or drive to get up and do it any more I am starting to go on walks again I hate staying at home",2020-05-11 07:00:48
"UgzRX3hb2xVKQbgH7ux4AaABAg","UCFVuo5t_L-2NwSOZ8jpl9fQ","Samantha Roman","Chloe's adorable like wtf! I am gonna start a new workout routine and diet and see how it goes.

In advance, Thank you Chloe!!",2020-05-11 06:55:53
"UgwrEZFC0zEJPuKKeC14AaABAg","UC6WRkOQR5Y5MGWYBRie89ng","farhana pp","Pls tell about Ramadan fasting...if you tells about that I will be motivated",2020-05-11 06:55:30
"UgwXcYs27ThkmL4WigV4AaABAg","UCzuXQ5QMITsbFTO_7IWt-HA","Gurdeep Singh","Hay mam..am one of your followers😊😊.i wanna ask u something about my knees.actually am 18 years old nd am following your workouts from 2 months but from 10 days am feeling pain in my knees😔😔😔 when i do squat please mam fix this out",2020-05-11 06:21:44
"UgxQ6Zg0-gBujOZxHax4AaABAg","UCPSMNyUGVcadzxhX0DMpYNg","Kailey","Where do you get all of your leggings?!!",2020-05-11 05:40:35
"UgyQTCQbb77_8WCbkcB4AaABAg","UCamAgByOwb2o-Od0C2S-4Lg","Elena","Hey I was wondering if you can do a video on how to improve your posture I have rounded shoulders and I want a change. Hopefully you see this anyone!",2020-05-11 05:36:27
"UgwRY-0uqGGcN8On6_94AaABAg","UCEFZj-duWjiajeyfgKSk3nQ","Yasmine Bredow","i literally workout at 1am everyday bc i don’t want anyone to see 😭",2020-05-11 05:18:30
"UgyNG8yucA5nIsXF4QJ4AaABAg","UCpvx3BAzZgyhBFvq8Tqpo2g","Avery Trombley","The fact that I’m already tired after THE WARM UP bothers me.",2020-05-11 05:13:13
"UgyUDLxSp6mob3cn4Sx4AaABAg","UCyfES2UwuyXXy6rAFoXfzhA","Thuy","I have tried a couple of Chloe's workouts and really liked them. But, only after watching this and Top 5 Abs Mistakes to Avoid videos am I convinced of her true expertise. Some pepple know how to get a shredded body. Not many can teach others how to and help them avoid injuries. Chloe has done both here. Amazing channel!! You got a new sub, Chloe!",2020-05-11 04:53:40
"UgxJ4n0tIsAAx_UGTSZ4AaABAg","UChuWd6pFTObafs08tZBsfOw","CHELSEA FAM contreras","i think im geting abs",2020-05-11 03:56:12
"Ugz9Gc9dZ-fI4GlmN0Z4AaABAg","UC1riLbtbrLCkX0BNfGY6FJg","Dae Monai","OKAY SOOOO.. 🤨🤨
I decided this would be the warm up I do before starting my “Chloe 2 week shred” Fact of the matter is, after finishing this warm up ONE TIME I was sweating bullets!😭 So uhhhh I then decide I’ll just do the warm up 5x a day for a month to build my stamina for her 2 week shred🤞🏽 Long story short I DIDNT REALIZE I WAS THIS OUT OF SHAPE🤦🏽‍♀️ But I’m 5’0 220 ... I’m not quitting! I will be in shape when I launch my business in September🙌🏽✨ I’ll be posting an update on June 20th we’ll see how much I’ve lost just doing this warm up 5x a day & eating healthy. Can’t waittttttt 😌 Follow my ig @daemonai 🖤",2020-05-11 03:54:51
"UgzzcVeVgj8UZjmpN4N4AaABAg","UC0t-21bqN3c-Gf3C9KHnfdg","Scarlett Woodsbury","hey chloe! i wanted to ask about the negative days on the program? what are they? also i love you and your channel girl! 🥺💞",2020-05-11 03:51:02
"Ugzb8t8rlzBL3kZXDLB4AaABAg","UCU7bamk4LsVvvpLYsYBWFcA","Şeyma Yaşar","please put a turkish translation",2020-05-11 03:33:31
"UgzRStjS0iDGiWCrJB54AaABAg","UCYFHpm4MFJnM5c67T8BNrFQ","Destiny Tate","Are u really a roboy",2020-05-11 02:45:30
"UgzLR5-DeLXdYHD9yql4AaABAg","UCjLtphcdbt62Xx9t2HFIKzw","Cassandra Castillo","Can someone explain to me how this works pls. I just do this warm up and move on to a 12 min workout and I’m done?",2020-05-11 02:21:15
"Ugz9tQABxomMdmt6QNp4AaABAg","UCqLCSb9wKLoNldhv6DFG2Cg","Harneet Sethi","Hi 
I just started to watch ur videos 😊 I get some motivation 
I'm overweight after my two kids from c section. Which is your best challenge can I do to help me losing weight. Thanks 😊",2020-05-11 01:35:16
"Ugwozxwlj1Q29PooVop4AaABAg","UCM0YTZ9DK9FJftawKPcjbcQ","Mia","Omg I’m shook 😱 new musiccc, also who else is hyped for the 2020 summer challenge tomorrow 😁😁",2020-05-11 01:04:57
"Ugwb0I4cjUn36bgz0pl4AaABAg","UCXCU41K6hAgq4fwOcx0oo3Q","Cindy Ly","Hi Chloe, please do more HITT dumbbell exercises and for toning abs, arms, and thighs!
From one of your biggest gym enthusiast fans",2020-05-11 01:02:32
"UgzyQrShAW5IM3rh84B4AaABAg","UC7MMdiFz94ZgHN-N1MvnTOg","Thảnh Nguyễn","She's so cute .....",2020-05-11 00:35:58
"UgwuUZzr6fytBtfFghZ4AaABAg","UCFp_sO6_J6Ny07IHx1UvxBA","Afia Irfan","Another way to lose weight and it's pretty healthy but gross... u could drink apple cider vinegar. Twice a day. 
Recipe:
1 tablespoon apple cider vinegar
1tbs lemon juice 
1 tsp apple juice for taste better
1 cup water


Ur welcome",2020-05-10 23:56:29
"Ugx41vl28BuLy7QLJRB4AaABAg","UCU3RXKUYJDxvp5do5mg2zbg","Sve Ya","THIS IS AMAZING! Thank you for your videos!!! ❤️❤️❤️❤️",2020-05-10 23:46:54
"UgzZu4GlrT7bzREQtUB4AaABAg","UCsIx4I7uzHe77c13_c6d9fg","SYOthepie","Oh, and thank you for the warm up work out chloe!",2020-05-10 23:46:10
"UgwCbRBUFipQbzakBxZ4AaABAg","UCsIx4I7uzHe77c13_c6d9fg","SYOthepie","What a cute workout outfit! 💛",2020-05-10 23:45:29
"UgyJQEx_QV3N9XYeI-t4AaABAg","UCJl9jiL2ddkMGO38Tp3uHdA","Hana F","Thanks, Chloe! You are really a great motivator!!!! 🤗🤗🤗🤗🤗",2020-05-10 23:44:01
"UgwR5sbkZD4XosM4bVt4AaABAg","UCTqaHYJTOXcYovNYqoaDaXQ","Banu","this is a whole another work out for me",2020-05-10 22:58:32
"UgzOdgiAGn0-Xl_bI8V4AaABAg","UCbdXoLVh10-Vzud3mlTrFUQ","Riya Achuri","When her warm up is your cardio for the week 😭",2020-05-10 22:55:36
"Ugyz7l_Lopq9vw3AtYJ4AaABAg","UCusyahVLsk5IApNYdvr8PdA","Lib Fizel","Hey Chloe ting can you please make a video or a 2 week diet plan for weight loss 

If you agree like and or post a comment saying the same thing so she can see it",2020-05-10 22:31:51
"UgyAKtrUKxFiWoyfQA94AaABAg","UCUY7Oad8fGuZUDncjzv99vw","Miss Sincere","WhenI think of giving up I look at my stomach that hangs out...then I keep going lol...",2020-05-10 22:31:41
"UgzB5XhCF6t9_iX9K554AaABAg","UCw0XRB2jY7FShEXWwpeAxdQ","Lilac Sahar","Hey Chloe, this warm up is graet! I would be very happy if you'll answer my DM! Thank you so much for everything that you do",2020-05-10 22:26:50
"UgwMyXl484cWAbB5Qx94AaABAg","UCozmZrnlQiqDlndlQ5H9FsQ","plan tune","I'm really fat and haven't left my bed in like 4 weeks and this is just satisfying to watch 😂 definitely not getting up but 👀 it almost looks animated how perfect you do them",2020-05-10 22:20:32
"UgxHuqpGi1_WcPyK0N54AaABAg","UCb7yVWVm6fUmHhfY3Y-3rOQ","Anny Axy","Now I hope my dream will come true 😊",2020-05-10 21:58:36
"UgxeYWmv7cVCsTqMENh4AaABAg","UC2uAu73L1SO1wYzZJJ64-xg","Shmlob Blob","anyone else starting her 4 week summer challenge? ill post my results here every 5 days :)

height: 163cm (5,4)
starting weight: 82.7 Kg (182 lbs)
starting waist: 91.5 cm (36 inch)

day 5:
waist: 93 cm (36.6 inch)
weight: 83.6 Kg (184 lbs)

day 10:
waist: 86cm (33.8 inch)
weight: 82.4Kg (181.7lbs)

day 15:
waist: 85.5cm (33.7 inch)
weight: 81.8Kg (180.3lbs)

day 20:
waist: 86.5cm (34.0 inch)
weight: 80.5kg (177.5lbs)",2020-05-10 21:56:15
"UgwEIfCKyXpeGGuu7yF4AaABAg","UCbpAxFIlT4evGECNpnuRKXw","Dash of Spices","I swear one these days, I will get time to do your work out. Busy moms life just not working out so far😂 but impressed with all the chloe t abs challenge... you inspired a lot of us, now we just have to force ourselves to follow through..",2020-05-10 21:43:55
"UgzD4GeduwxpflXB7l94AaABAg","UC7jX4wg8b0iyt5AAicAF3vg","Elif a.","please turkish language",2020-05-10 21:26:38
"UgwXrm2iELoPiwAui-d4AaABAg","UCA5jwzxRuUisMAkH33lmrdA","Akara Li","i recently cut my thumb while doing the dishes (tried to wash a tong). so what should i do...? i cut it pretty deep and it’s gonna be hard to do ab exercises like in & outs and mountain climbers since i don’t want to put pressure on it. i don’t want to give up while waiting for it to heal. any recommended workouts that i might be able to do?",2020-05-10 21:08:57
"Ugxl2mRzuwO6tQ4DXbR4AaABAg","UCQbkHwRlmdob6tjRwmJn5dw","Amanda Taylor","how do i find the actual program",2020-05-10 20:54:16
"Ugx_pSfIDc_6OQRSah94AaABAg","UC-4PsPwBM-inU-5gohe7b7w","Emma","Love all the music in ur vids!",2020-05-10 20:16:59
"Ugw_8BgapG4FiVfObJF4AaABAg","UCgoEtHTTzK4eKH0P3sM-55g","Vidhi Gogia","Hello.. Pls help, !
I am new to workout.. My age is 24 ..my weight is 85kg.. It must be 52kg i think so...  I have lots of saggy skin and flabby skin... Can i opt this ""summer 2020"" as a beginner workout series",2020-05-10 19:27:21
"UgzVNEpWH1HvXAYACZ54AaABAg","UC0GoQQmAniSjTBSK0F9jB5A","Maria Muwale","Who knows any good YouTubers for guys to follow, coz I know that guys need a man to follow and feel encouraged to work out...so any suggestions",2020-05-10 18:41:25
"UgxhAnIJdR9vU3-JNI14AaABAg","UCN2uuoV29f2ENGjg9ECWS7Q","Nicole Lavrack","why is the warmup a workout for me",2020-05-10 18:14:34
"Ugyi8ev7XeSynTT4ZEF4AaABAg","UCzswiX162zVTO5TVHr3ZxcA","Gi","SHE CHANGED THE MUSIC!! XD",2020-05-10 18:02:47
"Ugwl9uNpi5Ox5MNvq6Z4AaABAg","UC48d26iFY8yUYR6Hg7wFnLQ","Maria Monet","Chloe needs to make an app",2020-05-10 17:35:04
"Ugwf8UJd-ynzFCVVArN4AaABAg","UC3F2p8jvuqD9BxCYPv474qQ","Ashtyn Leighann","Hi guys!!! 
My bf and I just started being more active on my channel and it would mean the world to us if you would go check out our channel and give our latest video a like and comment!! We just moved into our first apartment together!! Thank you so much for the support!!!☺️",2020-05-10 17:27:50
"UgzyoH1cNsXiTDNU5LZ4AaABAg","UCw7tc1MqyX7_K3pCPGBpBkg","Estefan Laure","excited for the next episode 💜",2020-05-10 17:23:20
"Ugzbs50YsUnpwgupu2d4AaABAg","UCQBkcvvU92C4obv6nvfvK5g","kritika","Well, i just want u to make a video on "" those exercises those workouts which girls can do while They were having their periods, their menstiration days""
Can u please post a video on that",2020-05-10 17:23:15
"Ugw0-Ofz9I5MCNaycLt4AaABAg","UCA7qQ6c8oUGYqx7lxEMMZMw","Sherol Ciristina","You can be compared to a Barbie",2020-05-10 17:19:37
"UgycyQ9XlDWXrkc263R4AaABAg","UC045IU_1D9SRUMb_EmoeehQ","Stephanie Carrick","You know you're out of shape when the warm up kicks your butt XD",2020-05-10 16:58:04
"Ugyp7jubWT3KNrqvejx4AaABAg","UCVjkCg__DRU_Rr90IQrQmNA","Pragya Sharma","I started doing your 2 week shred challenge from today. I was building up the strength needed for your workouts because I really wanted to do these! But when I tried for the first time I was so out of breath and couldn't complete. So I decided I should build my strength first, so I started doing workouts from other channels like Sydney, Lilly, Holly, Maddie. I tried all and I thought I have built enough for yours,. But damn yours really are tough and challenging. So I decided I am gonna do this anyhow. I could go on till 10 mins only without a break, after that I had to take a break. And forgot I had to warmup too! Haha. And searching for a good warmup, and I stumble upon this! Hehe. Universe works in mysterious ways. I am gonna do the 1st episode of 2 week shred one, again tomorrow till I get it right! :D Thank you for doing what you do! ❣️",2020-05-10 16:53:45
"Ugw-Uo_E8rKPNERyi6l4AaABAg","UCyy-b9SS6fy7UYZBR_UG5DA","Fatima Masood","so youre saying i have to do a workout after doing this?!?.....oh hell naw",2020-05-10 16:42:21
"UgwU7Cvmdh625BoYlZt4AaABAg","UCWH8TN1YVcI4CrvRDSgBk2A","Hazzza Louehh","Could you do a workout with a resistance band?",2020-05-10 16:17:57
"Ugw2xrDEicxU3-g48rt4AaABAg","UCfdojxAoUGvpDpsYIrirttg","Clarence Co","you know you've been doing chloe ting workouts when your knees and elbows are darker than usual 😅 does anyone know how to fix it?",2020-05-10 15:56:30
"UgwQp4xvvAxZf2EI-7F4AaABAg","UCDzfz9iQtZB0E8S218adung","s B","when even a warm up kills you...",2020-05-10 15:26:47
"UgzXwf5vvMwSL7r4txl4AaABAg","UCOkYTL_M4cr7dF4eHeJe3Tg","עידו עמרם","איזה  אלופה  ממש כיף לעשות את הספורט שלך",2020-05-10 15:25:41
"UgzYMsOrTonE5FHcPVx4AaABAg","UCL9bSNBs1197WXZ919mLYbg","Taima Chaabi","FRENCH PEOPLE BE LIKE : EVA DES
SENNE TU PEUX LE FAIRE",2020-05-10 15:23:12
"Ugwr9pEwGAvZYYNND5Z4AaABAg","UCvK-ymiZeSv_3yslIMEBsew","yoon","can i be like you? you are so amazing chloee!!! Jesus always bless you!! ☺",2020-05-10 14:57:18
"UgyB-6izFUqqKPBQsrh4AaABAg","UCOWlEEt_q7t65TeDRY2v72w","ezgi mezgi","I DİD THE FIRST DAY OF 2 WEEK SHRED, AND I DIED IN THE SECOND DAY BECAUSE I HAD A LOT OF ACHE AQ",2020-05-10 14:55:35
"Ugzq9ZGwzjvE8pC_T0N4AaABAg","UC6xXMEq8CYUdCWavEIcmPpA","Samruddhi Patil","Is that shizuka doing march?",2020-05-10 14:47:15
"UgxMbHCwH1gK1ZArPx94AaABAg","UCo_MOi1X1sH1vqFQYNe7pdQ","Jams Jimin","Omg I love the music on this one lmao",2020-05-10 14:29:15
"UgxWrp9_-t-E19cWant4AaABAg","UCPtamqO2u4DG3He2P1Up3Ng","Suvarna Patil","hey do u have any excercise to increase hight??",2020-05-10 14:15:42
"UgzbEdc4kKEZRrbmwLd4AaABAg","UCu24ZWSAP5SXUXfcjAszz0Q","chleb","do u have any exercises for males?.",2020-05-10 14:11:54
"Ugyp2sLFeCNkzzlCPUF4AaABAg","UCkHTECXx5rrC37tG6O74axQ","KC Arante","You look like a kiddo marchin'. 
So kyudieeee oxox",2020-05-10 14:03:42
"UgzSIJ2XL7K3ApT4NgB4AaABAg","UCl-nVliCYLslsoDjvG6fDbw","Lexa G.","Finally get my sister to work out with me. For her it will be second training today, form me it was already 16 training with Chloe. I think I started with to much fat, so I can`t see very well changes, it`s over two weeks and I only lost 2 cm on my lower stomach, below my navel, but my waist is still 29 inches and nothing changed on that part of body. I think I can see more defined line in the middle on my upper stomach and my ass got bigger, I growed muscles on the upper parts of my glutes. But I`m not gonna stop, I wanna see the diffrence. I will probably do two more weeks of the get shred workout with my sister and then move one to this year summer shred.",2020-05-10 13:54:18
"Ugz59mp-6bfQu04oY_B4AaABAg","UCBDrPGrptMNznEP-dxwXMzA","Frances Nicole Ramos","The only Chloe Ting workout video I didn't pause or skip. 😩",2020-05-10 13:53:06
"UgxH5NwYe4d0mPvs5Kt4AaABAg","UCssc-P4ArmXtgqJZyaLKltg","Courtney Randolph","No one: 

Me: is this a stimulation or actually her😂😂",2020-05-10 13:44:10
"UgwH3CxCi_qWq2LOei54AaABAg","UCoe0CS8fTCB9682lgQWsrhw","Surbhi Gupta","Are abs exercises are good for beginners who never done any simple exercises before? Or should i go for simple exercises first?",2020-05-10 13:36:48
"UgycWA_cGUdhHftgAtl4AaABAg","UCEa16jH4_N-jT-8E-Bq_jmQ","Vera Mouzo","Chloe i fucking love you",2020-05-10 12:58:09
"UgyZp8DTuUGoNSduy6p4AaABAg","UCFTImWhhSTO_-jRA6SjEkSQ","Nicole Mcgill","Who else feels like the warm-up is a workout in itself?",2020-05-10 12:53:01
"Ugxiv2rZt1yqnbOjbaR4AaABAg","UCK48y1-zDxbm4CI--ifHlHQ","Hanny Begum","Guys I’m started this challenge (from her website) I’ll let you know how I get on😁. I started yesterday. I’m eating half of what I normally eat but I’m a very fast eater so I slowed down my pace when it comes to eating so it feels like I ate much more than I actually did. 

Day -5: Today’s workout was hard but not impossible. I took 2 minute breaks sometimes and worked on my breathing. And I’m not even kidding I notice a difference already. This motivates me soo much to keep going. Btw, cool down stretch was sooo nice and relaxing But anyways I don’t really feel much pain in my body.

Day -4: It’s a break day today but I feel like I can still workout however I’m not going to as I want to follow it exactly how it is on her website.",2020-05-10 12:23:25
"UgwVJAJ4tSS_ltW6ENR4AaABAg","UCW5byCwAjzDjXPHD-RvPxOg","tinypotqtocake","Cloe ting : its just a warm-up
Me: sweating like a pig

Edit: 
MOM I'M FAMOUS NOW 😳",2020-05-10 11:49:34
"UgzOif7mzY3QnCf56Ih4AaABAg","UCVbVlGiqyVU7FK0zVdMZcOw","Kiran G","Hey Chloe I love your all the videos, the content , the way you explain everything is sooo good. Please explain about jump rope or a jump rope exercise for fat loss or do a challenge for skipping. Thank you , love , love❤️",2020-05-10 11:47:53
"Ugx9kRlbWf8JYLdWIZh4AaABAg","UCsAa9gLOC83EQF5lRwiO2KQ","Forest Child","I smashed that like button and my phone fells down...",2020-05-10 11:38:04
"UgysXEdS3fg7wmoJdgp4AaABAg","UCWwqr6fiWJBFHpnxp15I2oQ","Sheia Porquia","I'm so lucky my parents are very supportive💖😭",2020-05-10 11:37:34
"UgyCmsANIhIJGMzeHD14AaABAg","UCW3PzDtagf1MPzB58Mjw9tg","Prettygrl Betty","Wow! Chloe you got me motivated to try the 2 week challenge",2020-05-10 11:36:54
"Ugxy3J_zJxB7cNcvpyl4AaABAg","UCcgxVnMNvqhU3YO72MyQHLQ","Olivia","I love you for all of these videos ❤️",2020-05-10 11:19:44
"UgxzsP_ectDqSHkgF5B4AaABAg","UCZ0OLIm7wnXliQBY-goGx7A","Shumi","Thnks chloe this is that ive been looking for.. then youll have.. nice to do bfore il get start doin someur exercises.. keep safe everyone☺️☺️",2020-05-10 11:02:05
"UgyLasIbOtdok9x3dGl4AaABAg","UCAmpBmEl7KgImfSvC3OdWrQ","Rhyme Jin","Thanks for the new warm up routine!! Wondering if there are exercises that are knee friendly?",2020-05-10 10:57:30
"UgzAWSfGlP7_aNNPAOJ4AaABAg","UCkyLQ_VEw14rjXY0DsUfQ4A","dani meijer","is NO ONE gonna mention how animated she looks? like her body doesn’t shake or vibrate and it’s all wayy too smooth? like even the lighting looks fake",2020-05-10 10:50:20
"Ugxurte2hkxeT5Jn8Td4AaABAg","UCwGsUCAUtUWQ3UpufPmmUWA","Jennie Kim","Gosh I did the cloe abs challenge and I’m at day 6 and you can see my abs THANK YOU CLOE!!💕💕",2020-05-10 10:19:01
"UgzYBaHDa9B1guGDNuF4AaABAg","UCNBVcwlbjzlvnfr3q2pfXDw","Dana Andriesse","Cute suit",2020-05-10 10:17:34
"Ugxdaec-lFz_HuFlX8l4AaABAg","UCxIIjNH332qyneKx39u8NVA","Jieana Nagpal","post a full Every day workout routine please  !!!",2020-05-10 09:57:46
"UgxjyOrYZXAX5XFuKsZ4AaABAg","UC9ZWvyqZsROC9edFgsXZdQQ","Nina","You're the reason I started working out. I'm seeing great results and I even got my wife to start your 2 week shred challenge. It's amazing!!!",2020-05-10 09:52:17
"UgzQT5JECNOzsbsz41x4AaABAg","UClef8lJ9FNAw_pJO7Ws_jOA","isblxnr","chloe please release an updated intense booty program!! 😍😍😍",2020-05-10 09:46:49
"Ugz-CbGae8k_L4tvFIx4AaABAg","UCOk8bHAWVDE5mJsej6Z2UAw","K I W I J U","Where is this yellow set from 😱 its adorable",2020-05-10 09:37:17
"UgwO1evSkILqyNZ7buh4AaABAg","UCOk8bHAWVDE5mJsej6Z2UAw","K I W I J U","Chloe is so adorable I had to stop working out and look at her marching 😂♥️",2020-05-10 09:35:33
"Ugz8sccYkVKt42NKKEp4AaABAg","UCCFLbycfTjy1qMTDFwOFYwA","Rameena Sharma","👌👌👌🥰",2020-05-10 09:30:23
"UgzZLzhxRJznek18owl4AaABAg","UCGdd6ho32KLNCKUZ23mzq0A","Dovaclean","I can assure you, not one dude is here for the workouts.",2020-05-10 09:20:41
"Ugyn14B9uRpaDAWwOcN4AaABAg","UCPRc9Y_d44QPqw_lyr6kOuQ","Karin","its like you have read my mind. I was really missing a warm-up and cooling down in your programs. I had to look up some because i really needed them. So awsome for doing this!",2020-05-10 08:50:51
"Ugx0RdDPCGZoJXTcfgV4AaABAg","UCiIdoVERhqXYY19_uEQu7EQ","BTS army forever AFBF Suga my baby and he my bias","Chloe, i am doing your 2 week shred challenge and i am already seeing results on day 4 that is insane! I love you thank you so much!!!!!!",2020-05-10 08:35:39
"Ugzp6zjyQkdMe_Y3HUh4AaABAg","UCx25Uxg-qsvhYvFPD5wXHyg","shagufta nauman","hi chloe , thank you for the awesome videos . I wanted to ask a question regarding your workouts . I am on my day 3 of my period and I just completed the Ab workout and the lean arms workout . Is it okay to continue or should I give my body a break . I had tried the same thing yesterday , my body didnt hurt . Please Advice .",2020-05-10 08:28:33
"UgzSJh5IhRNcUZdZf814AaABAg","UC-D8o_q4kPLQCHlwWJDwCRg","Hayal Amir","I have a request for u Chloe .. 
Can u please help me with my calves 
They r bigger . Muscular . 😢😢😢😢😢
How can i make them slimmer .in a bit short time .",2020-05-10 08:22:05
"UgwCBha8_eT_qvvnr4x4AaABAg","UC9T6GnANULfBXpFoaa1JjVA","Meli Zhang","Hey Chloe, almost done your booty challenge!! I was wondering, how should we maintain our progress on dat bootay after finishing your more intensive programs? Love ya",2020-05-10 06:31:36
"UgxqFDKBdeejDaGah0V4AaABAg","UCzA-2TgSNhpHzBvfkK6pBZA","Roxanne De Guzman","Gonna add this to my first exercise in the morning, my warmup and cooldown before and after are complete! All are Chloe's video! Yay 😍😍😍😍",2020-05-10 06:17:34
"Ugz9PcxHfspo3IlLVtp4AaABAg","UCovihzndOzJ76cRK7JWd5FA","Mozza Aulia Mirella","Belum mulai workout aja ini mah udah ngos2an duluan, tapi the best lahh Chloe Thing 👍👍👍",2020-05-10 06:15:07
"UgwtnR3b1gN_akI4IcV4AaABAg","UCinUiw0hGpfJ-Es4LYg7WpA","Beauty World","Love ur this suit",2020-05-10 06:05:22
"Ugxkti0exNTjerTcfhd4AaABAg","UCZTvGgNE8Y8IsOgM9cC6NrQ","VISHNU PRIYA V","Chloe u not only make us physically fit but also mentally strong!.. U help build a kinda confidence which keeps us going 🤩 luv u Chloe Ting ❤️❤️",2020-05-10 05:57:57
"UgyyFUpz4e9a81nlFH94AaABAg","UCsdoqxPblmalSfxRNgapl0w","A random person who likes anime and games","I always worry if I'm doing the exercise right and if I'm engaging my core! I'm working on it but I can tell I'm getting stronger by day. I wasn't super unfit with the sports I do, but I have some belly fat and really want to lose it! I found Chloe 2 days ago when starting workout weeks with my friend. I'm very glad I did. I'm pretty young but trying my best to stay fit! I'm also doing intermediate fasting which has helped me lose 10 pounds. I hope to do the exercises right and be fit for summer! Ty for your time :)",2020-05-10 05:22:35
"UgwQLdhNFUgDAdLR_Dh4AaABAg","UC5vZq859iqfbwjGLNotURCA","maheen siddiqui","i am doing this for myself not for anyone else and i wanted that i have abs and many more things which chloe have i just love her workout keep growing and teach us many more things chloe",2020-05-10 05:21:48
"UgyPn7PXXxJ-TQcjJJ54AaABAg","UCCBXMhWhh9dYa5wYpz9DrCg","latte lotto","I think this warm up can summarize my whole ""exercise routine"" 😂.",2020-05-10 05:18:16
"UgzM0GiN3DRVPIVOyed4AaABAg","UCgxGTpDWUkIswStPJKz6cJg","Alexa Sanchez","Chloe can you do a “Get rid of a double chin” workout, please!?! I’ve tried everything to get rid of a double chin but the only results I ever get from workouts are from you. So if you could do that, that would be amazing Chloe!",2020-05-10 04:43:42
"Ugy2NYcYfTzmET2CJSl4AaABAg","UCfcRfzrYRi2XAdoGxJ1qzaQ","sea","her bangs are hella annoying",2020-05-10 03:38:23
"UgxdCj9ZPhqP6SInQz94AaABAg","UCQHmRrFfIk1KVEQvy4kkWpg","pranpriya lalisa","Im REALLY discouraged 😭 I’ve been working out for 2 months now and eat 1200 calories a dayy!! Why did I gain 10 pounds??😭😭",2020-05-10 03:22:07
"UgxS_mVnlXfnRhOsqHB4AaABAg","UCSMNERXFNy6Te-5cM7YIrBw","Kaylee Hickie","I just finished the two week shred and I gained a pound, although I didn’t restrict my eating I know that pound wasn’t fat because my muscles have become so much more visible!! Im so excited to begin another journey with a Chloe ting program! I’m on a roll and I’m having so much fun along the way!!! Thank you chloe💜💜💜",2020-05-10 03:16:09
"UgxY4gbkQNXITLIp7UR4AaABAg","UCSMhd4COUWQKytqMsw66fgw","hello !","chloe thank you so much for the videos you make. I wouldn’t be doing any kinds of workouts if it wasn’t for you. Ily❤️",2020-05-10 02:48:19
"Ugyl10ZornbCuUVnmLZ4AaABAg","UChWFnnvxNNJ_sBvraT1k10w","Addison Stump","You should drop a clothing line",2020-05-10 02:24:27
"Ugzi3aAZwROI05mlM_N4AaABAg","UCrf5KPmA16AUHmnAIdWhwRg","닐아이","Girl, i love youuu!! 🇫🇷❤️❤️",2020-05-10 02:15:44
"UgyVCLxDe5wLh33ncP94AaABAg","UCbm-IT8Dzt7ox43Wg_ro79w","Lissa Rizq","The fact that she says it’s a warmup while this is an entire workout for me",2020-05-10 02:09:49
"UgyvNco0jYNoTr81I_Z4AaABAg","UCAMtNMA1krqEXey0BadhpcQ","angelina","hey chloe can u please write in the description how many calories are we burning while doing the whole workout video?",2020-05-10 02:08:22
"UgzTWI1bOFSyBj9ltkZ4AaABAg","UCWazDm8htQ1O1eyG8Jl57eQ","YENDY LOH","Hi Chloe, is this workout suitable for any occasion? Like menstrual?",2020-05-10 02:01:16
"UgxR2IYuzLNt-dTjZ314AaABAg","UCN31Tsp_T8WAhj8ESfHlwXw","O K","I started doing these workouts at the beginning of March break and I started to see progress! I am already tiny but I noticed my stomach getting smaller. But then I stopped but I really want to start again soon but if anyone has tips on how to get the abs without following the diet?",2020-05-10 01:53:32
"UgyDAfLJkTqQ7LBRRaJ4AaABAg","UCfO_t3jyEcRtuu3QsQUT-Yw","Multi fandom Edits","I have really weak wrists and basically can’t do any workout that involves me and my hands without cushioning them. I really want to stay in shape over quarantine. Can you post a video with exercises that don’t involve me on my hands? That would be very appreciated",2020-05-10 01:38:58
"Ugx8ajI3dGhAxOTR-hh4AaABAg","UCvOWJooFiJ6vsNMFhqOoYyw","Chaudhry","Please make a cool down oneeeee",2020-05-10 01:33:54
